review_id,product,brand,category,rating,feedback,date,clean_feedback
2854,Razer DeathAdder V2,Razer,Mouse,4,"I feel impressed by the speed, yet not satisfied with the build quality.",2024-09-09,impressed speed yet not satisfied build quality
2855,Razer Blade 15,Razer,Laptop,4,Very happy with this purchase so far.,2025-01-05,very happy purchase so far
2856,Garmin Venu 2,Garmin,Smartwatch,1,The experience is average overall.,2024-05-31,experience average overall
2857,iPad Pro 12.9,iPad,Tablet,5,"Overall, I feel dissatisfied with this purchase.",2024-05-30,overall dissatisfied purchase
2858,iPad Pro 12.9,iPad,Tablet,2,I am okay with the overall experience.,2024-06-14,okay overall experience
2859,iPhone 15 Pro,iPhone,Smartphone,1,"Very happy with the sound quality, though disappointed with connectivity.",2024-04-04,very happy sound quality though disappointed connectivity
2860,Fitbit Sense 2,Fitbit,Smartwatch,4,Completely unhappy with the software stability.,2024-03-23,completely unhappy software stability
2861,Hisense U7K,Hisense,Television,2,"I feel happy using it daily, but not satisfied with long-term stability.",2025-03-09,happy using daily not satisfied longterm stability
2862,HP Omen 16,HP,Laptop,4,Very disappointed with the overall quality.,2024-11-05,very disappointed overall quality
2863,TCL C645 QLED,TCL,Television,5,It performs adequately for daily tasks.,2025-01-26,performs adequately daily tasks
2864,Fujifilm X-T5,Fujifilm,Camera,3,"Happy with the performance, but disappointed with the heating issue.",2025-02-25,happy performance disappointed heating issue
2865,Samsung Odyssey G7,Samsung,Monitor,1,Build quality feels solid and durable.,2024-12-18,build quality feels solid durable
2866,Asus RT-AX88U,Asus,Router,2,Completely dissatisfied with the performance.,2024-08-02,completely dissatisfied performance
2867,Razer DeathAdder V2,Razer,Mouse,4,The experience is average overall.,2024-11-11,experience average overall
2868,iPhone 15 Pro,iPhone,Smartphone,2,"Happy with multitasking, but not satisfied with durability.",2025-05-18,happy multitasking not satisfied durability
2869,iPhone 15 Pro,iPhone,Smartphone,1,Facing some heating issues during heavy use.,2025-03-03,facing some heating issues during heavy use
2870,Hisense U7K,Hisense,Television,4,I feel balanced about this product.,2024-10-22,balanced about product
2871,Dell UltraSharp U2720Q,Dell,Monitor,4,Audio quality is clear and immersive.,2024-06-29,audio quality clear immersive
2872,Sennheiser Momentum 4,Sennheiser,Headphones,2,"I am satisfied with the display, but not satisfied with the battery life.",2024-05-17,satisfied display not satisfied battery life
2873,Asus ROG Strix G16,Asus,Laptop,4,Setup process was quick and easy.,2025-05-29,setup process quick easy
2874,Apple Magic Keyboard,Apple,Keyboard,1,I am not satisfied with customer support.,2024-08-05,not satisfied customer support
2875,Lenovo ThinkPad X1,Lenovo,Laptop,2,The design looks premium and stylish.,2024-07-06,design looks premium stylish
2876,Netgear Nighthawk AX5400,Netgear,Router,2,Very disappointed with the overall quality.,2025-02-22,very disappointed overall quality
2877,Nothing Ear 2,Nothing,Earbuds,5,Build quality feels solid and durable.,2024-06-19,build quality feels solid durable
2878,Nothing Phone 2,Nothing,Smartphone,3,Worth the price and delivers good value.,2025-01-21,worth price delivers good value
2879,Realme GT 5,Realme,Smartphone,3,Facing some heating issues during heavy use.,2024-12-16,facing some heating issues during heavy use
2880,Samsung Galaxy S24 Ultra,Samsung,Smartphone,5,I am not satisfied with the battery performance.,2025-05-04,not satisfied battery performance
2881,Sony Bravia A80L,Sony,Television,1,The performance is excellent and very smooth.,2024-03-03,performance excellent very smooth
2882,Samsung Galaxy Tab S9,Samsung,Tablet,1,It performs adequately for daily tasks.,2024-02-12,performs adequately daily tasks
2883,Motorola Edge 40,Motorola,Smartphone,2,"It works fine, though I am neither satisfied nor dissatisfied.",2024-01-08,works fine though neither satisfied nor dissatisfied
2884,Beats Studio 3,Beats,Headphones,5,"It works fine, though I am neither satisfied nor dissatisfied.",2024-09-29,works fine though neither satisfied nor dissatisfied
2885,Razer DeathAdder V2,Razer,Mouse,4,"I am somewhat satisfied, but there is room for improvement.",2024-12-11,somewhat satisfied there room improvement
2886,Apple Watch Ultra 2,Apple,Smartwatch,4,I regret buying this product.,2025-01-14,regret buying product
2887,Microsoft Xbox Series X,Microsoft,Gaming Console,3,Extremely disappointed with the camera results.,2024-09-02,extremely disappointed camera results
2888,Apple Magic Keyboard,Apple,Keyboard,3,It performs adequately for daily tasks.,2025-02-12,performs adequately daily tasks
2889,Beats Studio 3,Beats,Headphones,5,The design looks premium and stylish.,2024-12-30,design looks premium stylish
2890,Seagate Barracuda 2TB,Seagate,Storage,3,"Impressed with the camera, yet dissatisfied with low-light results.",2024-04-12,impressed camera yet dissatisfied lowlight results
2891,iPhone 15 Pro,iPhone,Smartphone,4,"Very satisfied with the screen, but not happy with the speakers.",2025-02-15,very satisfied screen not happy speakers
2892,Dell UltraSharp U2720Q,Dell,Monitor,2,Battery life could be better for daily usage.,2024-05-05,battery life could better daily usage
2893,Seagate Barracuda 2TB,Seagate,Storage,5,Completely dissatisfied with the performance.,2024-09-11,completely dissatisfied performance
2894,Sennheiser Momentum 4,Sennheiser,Headphones,4,"Not extremely satisfied, but not unhappy either.",2025-05-01,not extremely satisfied not unhappy either
2895,TCL C645 QLED,TCL,Television,4,It performs adequately for daily tasks.,2024-07-11,performs adequately daily tasks
2896,iPhone 15 Pro,iPhone,Smartphone,3,Battery life could be better for daily usage.,2025-01-03,battery life could better daily usage
2897,Seagate Barracuda 2TB,Seagate,Storage,1,"Impressed with the camera, yet dissatisfied with low-light results.",2024-11-29,impressed camera yet dissatisfied lowlight results
2898,Microsoft Xbox Series X,Microsoft,Gaming Console,4,Connectivity works flawlessly.,2025-05-11,connectivity works flawlessly
2899,Apple AirPods Pro,Apple,Earbuds,5,"I am satisfied overall, but not satisfied with the charging speed.",2024-03-24,satisfied overall not satisfied charging speed
2900,Bose QuietComfort Ultra,Bose,Headphones,4,"Overall satisfied, but not fully happy with the experience.",2025-05-02,overall satisfied not fully happy experience
2901,Sony PlayStation 5,Sony,Gaming Console,1,"Happy with the performance, but disappointed with the heating issue.",2025-01-29,happy performance disappointed heating issue
2902,Lenovo Tab P12,Lenovo,Tablet,5,Not satisfied with the overall performance.,2024-05-26,not satisfied overall performance
2903,Seagate Barracuda 2TB,Seagate,Storage,5,"I feel happy using it daily, but not satisfied with long-term stability.",2025-05-31,happy using daily not satisfied longterm stability
2904,Google Pixel 8 Pro,Google,Smartphone,2,"Not fully satisfied, but not completely disappointed either.",2024-03-30,not fully satisfied not completely disappointed either
2905,Xiaomi Pad 6,Xiaomi,Tablet,5,"Very satisfied with the screen, but not happy with the speakers.",2025-04-23,very satisfied screen not happy speakers
2906,HP Omen 16,HP,Laptop,4,Software experience is clean and responsive.,2025-05-08,software experience clean responsive
2907,Sony PlayStation 5,Sony,Gaming Console,5,I am not satisfied with the battery performance.,2024-09-06,not satisfied battery performance
2908,Acer Predator Helios 300,Acer,Laptop,2,"Satisfied with the design, but unhappy with the software.",2024-04-01,satisfied design unhappy software
2909,Motorola Edge 40,Motorola,Smartphone,4,"I am satisfied with the display, but not satisfied with the battery life.",2024-01-30,satisfied display not satisfied battery life
2910,HP Omen 16,HP,Laptop,3,"Satisfied with features, yet not impressed with pricing.",2025-01-27,satisfied features yet not impressed pricing
2911,Asus TUF Gaming VG27AQ,Asus,Monitor,3,Connectivity works flawlessly.,2024-09-20,connectivity works flawlessly
2912,Sony PlayStation 5,Sony,Gaming Console,4,"Satisfied with features, yet not impressed with pricing.",2024-05-06,satisfied features yet not impressed pricing
2913,Sony PlayStation 5,Sony,Gaming Console,2,"Overall satisfied, but not fully happy with the experience.",2025-05-18,overall satisfied not fully happy experience
2914,Nothing Phone 2,Nothing,Smartphone,3,"Very satisfied with the screen, but not happy with the speakers.",2024-08-17,very satisfied screen not happy speakers
2915,Razer DeathAdder V2,Razer,Mouse,5,"Very happy with the sound quality, though disappointed with connectivity.",2024-03-07,very happy sound quality though disappointed connectivity
2916,Fitbit Sense 2,Fitbit,Smartwatch,3,I am frustrated and not satisfied at all.,2025-01-25,frustrated not satisfied all
2917,Fitbit Sense 2,Fitbit,Smartwatch,5,"Satisfied with performance, though disappointed by occasional lag.",2025-03-23,satisfied performance though disappointed occasional lag
2918,Netgear Nighthawk AX5400,Netgear,Router,2,Connectivity works flawlessly.,2024-09-22,connectivity works flawlessly
2919,Realme GT 5,Realme,Smartphone,3,Worth the price and delivers good value.,2024-04-24,worth price delivers good value
2920,Nothing Phone 2,Nothing,Smartphone,3,"I feel impressed by the speed, yet not satisfied with the build quality.",2024-07-11,impressed speed yet not satisfied build quality
2921,LG UltraGear 27GP850,LG,Monitor,1,I am moderately satisfied with the features.,2025-01-11,moderately satisfied features
2922,MacBook Air M3,MacBook,Laptop,3,I am frustrated and not satisfied at all.,2024-01-02,frustrated not satisfied all
2923,Xiaomi Pad 6,Xiaomi,Tablet,1,"It meets expectations, nothing more.",2024-07-13,meets expectations nothing more
2924,WD Black SN850X,WD,Storage,4,Very disappointed considering the price.,2024-11-23,very disappointed considering price
2925,Asus TUF Gaming VG27AQ,Asus,Monitor,3,"Impressed with the camera, yet dissatisfied with low-light results.",2024-05-09,impressed camera yet dissatisfied lowlight results
2926,Hisense U7K,Hisense,Television,5,"It meets expectations, nothing more.",2024-08-15,meets expectations nothing more
2927,Motorola Edge 40,Motorola,Smartphone,4,The performance is excellent and very smooth.,2025-04-16,performance excellent very smooth
2928,Amazon Fire HD 10,Amazon,Tablet,2,"Happy with multitasking, but not satisfied with durability.",2024-10-30,happy multitasking not satisfied durability
2929,Samsung 970 EVO SSD,Samsung,Storage,2,"Not fully satisfied, but not completely disappointed either.",2025-04-11,not fully satisfied not completely disappointed either
2930,Dell XPS 13,Dell,Laptop,5,I am unhappy with how quickly it overheats.,2024-05-29,unhappy how quickly overheats
2931,LG UltraGear 27GP850,LG,Monitor,1,I am okay with the overall experience.,2024-11-23,okay overall experience
2932,Xiaomi Pad 6,Xiaomi,Tablet,5,The experience is average overall.,2024-05-06,experience average overall
2933,Samsung Galaxy Tab S9,Samsung,Tablet,5,"I am somewhat satisfied, but there is room for improvement.",2024-08-08,somewhat satisfied there room improvement
2934,Sony Bravia A80L,Sony,Television,3,"I am satisfied with the display, but not satisfied with the battery life.",2025-01-20,satisfied display not satisfied battery life
2935,OnePlus 12,OnePlus,Smartphone,3,Sometimes it lags while multitasking.,2024-08-03,sometimes lags while multitasking
2936,WD Black SN850X,WD,Storage,2,The experience is average overall.,2024-02-23,experience average overall
2937,Razer DeathAdder V2,Razer,Mouse,2,"Satisfied with performance, though disappointed by occasional lag.",2025-05-14,satisfied performance though disappointed occasional lag
2938,Dell UltraSharp U2720Q,Dell,Monitor,4,Not satisfied with the display brightness.,2024-06-12,not satisfied display brightness
2939,Samsung Galaxy S24 Ultra,Samsung,Smartphone,5,Completely unhappy with the software stability.,2024-12-11,completely unhappy software stability
2940,Jabra Elite 7 Pro,Jabra,Earbuds,4,Not happy with the slow charging speed.,2025-02-04,not happy slow charging speed
2941,Apple AirPods Pro,Apple,Earbuds,1,"It works fine, though I am neither satisfied nor dissatisfied.",2024-10-16,works fine though neither satisfied nor dissatisfied
2942,Lenovo Tab P12,Lenovo,Tablet,2,The experience is average overall.,2025-02-07,experience average overall
2943,Motorola Edge 40,Motorola,Smartphone,2,Extremely disappointed with the camera results.,2024-02-25,extremely disappointed camera results
2944,WD Black SN850X,WD,Storage,3,"Overall, I feel dissatisfied with this purchase.",2024-06-16,overall dissatisfied purchase
2945,Nikon Z6 II,Nikon,Camera,2,I am not satisfied with customer support.,2025-05-09,not satisfied customer support
2946,Lenovo Tab P12,Lenovo,Tablet,2,Exceeded my expectations in every way.,2024-08-11,exceeded my expectations every way
2947,Netgear Nighthawk AX5400,Netgear,Router,2,"I feel impressed by the speed, yet not satisfied with the build quality.",2024-01-10,impressed speed yet not satisfied build quality
2948,Sennheiser Momentum 4,Sennheiser,Headphones,5,Build quality feels solid and durable.,2024-05-31,build quality feels solid durable
2949,Beats Studio 3,Beats,Headphones,4,"I am somewhat happy, but improvements are needed.",2024-06-21,somewhat happy improvements needed
2950,Razer DeathAdder V2,Razer,Mouse,1,Build quality feels solid and durable.,2024-12-30,build quality feels solid durable
2951,Belkin 3-in-1 Wireless Charger,Belkin,Charger,4,Setup process was quick and easy.,2024-02-23,setup process quick easy
2952,Realme GT 5,Realme,Smartphone,5,I feel balanced about this product.,2024-12-12,balanced about product
2953,Fujifilm X-T5,Fujifilm,Camera,4,Sometimes it lags while multitasking.,2025-02-17,sometimes lags while multitasking
